# Forces      
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
39.12         	((4.671625e-02 1.285893e-05 1.259366e-22) (1.554317e-02 2.908930e-06 -2.232135e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471927e-21 -3.095373e-21 -2.705712e-14) (-1.764294e-23 -2.805808e-22 2.257227e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.13         	((4.671557e-02 1.271574e-05 1.259461e-22) (1.554300e-02 2.900810e-06 -2.231306e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471875e-21 -3.095325e-21 -2.852447e-14) (-1.767506e-23 -2.805761e-22 2.288361e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.14         	((4.671491e-02 1.257922e-05 1.259557e-22) (1.554283e-02 2.892285e-06 -2.230459e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471824e-21 -3.095279e-21 -3.018067e-14) (-1.770733e-23 -2.805715e-22 2.319431e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.15         	((4.671424e-02 1.246727e-05 1.259664e-22) (1.554266e-02 2.883738e-06 -2.229569e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471773e-21 -3.095235e-21 -3.190073e-14) (-1.773974e-23 -2.805670e-22 2.350433e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.16         	((4.671357e-02 1.233566e-05 1.259760e-22) (1.554249e-02 2.874981e-06 -2.228718e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471722e-21 -3.095189e-21 -3.343849e-14) (-1.777197e-23 -2.805624e-22 2.381363e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.17         	((4.671290e-02 1.219655e-05 1.259851e-22) (1.554232e-02 2.865893e-06 -2.227874e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471670e-21 -3.095142e-21 -3.497164e-14) (-1.780436e-23 -2.805578e-22 2.412221e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.18         	((4.671223e-02 1.205983e-05 1.259946e-22) (1.554215e-02 2.856516e-06 -2.227024e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471619e-21 -3.095096e-21 -3.659573e-14) (-1.783670e-23 -2.805532e-22 2.443004e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.19         	((4.671155e-02 1.191624e-05 1.260043e-22) (1.554198e-02 2.846843e-06 -2.226182e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471566e-21 -3.095048e-21 -3.806950e-14) (-1.786910e-23 -2.805486e-22 2.473711e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.2          	((4.671088e-02 1.177305e-05 1.260135e-22) (1.554181e-02 2.836844e-06 -2.225335e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471515e-21 -3.095001e-21 -3.973714e-14) (-1.790165e-23 -2.805440e-22 2.504339e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.21         	((4.671021e-02 1.164049e-05 1.260230e-22) (1.554164e-02 2.826696e-06 -2.224472e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471463e-21 -3.094955e-21 -4.125743e-14) (-1.793423e-23 -2.805394e-22 2.534884e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.22         	((4.670953e-02 1.150288e-05 1.260327e-22) (1.554147e-02 2.816348e-06 -2.223612e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471411e-21 -3.094908e-21 -4.287507e-14) (-1.796688e-23 -2.805349e-22 2.565342e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.23         	((4.670887e-02 1.137879e-05 1.260418e-22) (1.554130e-02 2.805919e-06 -2.222754e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471361e-21 -3.094863e-21 -4.457981e-14) (-1.799887e-23 -2.805303e-22 2.595713e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.24         	((4.670820e-02 1.124553e-05 1.260523e-22) (1.554113e-02 2.795342e-06 -2.221884e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471309e-21 -3.094817e-21 -4.614032e-14) (-1.803152e-23 -2.805257e-22 2.625990e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.25         	((4.670753e-02 1.110437e-05 1.260614e-22) (1.554096e-02 2.784511e-06 -2.221037e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471258e-21 -3.094770e-21 -4.772302e-14) (-1.806395e-23 -2.805212e-22 2.656177e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.26         	((4.670685e-02 1.095098e-05 1.260703e-22) (1.554079e-02 2.773305e-06 -2.220205e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471205e-21 -3.094722e-21 -4.920432e-14) (-1.809640e-23 -2.805165e-22 2.686269e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.27         	((4.670618e-02 1.080755e-05 1.260795e-22) (1.554062e-02 2.761850e-06 -2.219349e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471154e-21 -3.094675e-21 -5.083282e-14) (-1.812907e-23 -2.805119e-22 2.716267e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.28         	((4.670551e-02 1.065687e-05 1.260884e-22) (1.554045e-02 2.750109e-06 -2.218509e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471102e-21 -3.094627e-21 -5.253446e-14) (-1.816163e-23 -2.805073e-22 2.746164e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.29         	((4.670484e-02 1.051506e-05 1.260971e-22) (1.554028e-02 2.738166e-06 -2.217669e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.471051e-21 -3.094580e-21 -5.408220e-14) (-1.819373e-23 -2.805027e-22 2.775958e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.3          	((4.670417e-02 1.036733e-05 1.261057e-22) (1.554011e-02 2.726006e-06 -2.216840e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470999e-21 -3.094532e-21 -5.578939e-14) (-1.822586e-23 -2.804982e-22 2.805647e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.31         	((4.670349e-02 1.020484e-05 1.261145e-22) (1.553994e-02 2.713475e-06 -2.216005e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470946e-21 -3.094483e-21 -5.725712e-14) (-1.825877e-23 -2.804935e-22 2.835227e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.32         	((4.670283e-02 1.006047e-05 1.261234e-22) (1.553977e-02 2.700758e-06 -2.215148e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470895e-21 -3.094436e-21 -5.905266e-14) (-1.829139e-23 -2.804889e-22 2.864698e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.33         	((4.670215e-02 9.909489e-06 1.261323e-22) (1.553960e-02 2.687834e-06 -2.214301e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470843e-21 -3.094388e-21 -6.053048e-14) (-1.832414e-23 -2.804844e-22 2.894055e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.34         	((4.670147e-02 9.756045e-06 1.261419e-22) (1.553943e-02 2.674696e-06 -2.213421e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470790e-21 -3.094339e-21 -6.205194e-14) (-1.835788e-23 -2.804798e-22 2.923298e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.35         	((4.670079e-02 9.598045e-06 1.261503e-22) (1.553926e-02 2.661265e-06 -2.212577e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470737e-21 -3.094290e-21 -6.380508e-14) (-1.839079e-23 -2.804752e-22 2.952423e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.36         	((4.670012e-02 9.454453e-06 1.261594e-22) (1.553909e-02 2.647710e-06 -2.211721e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470685e-21 -3.094243e-21 -6.546509e-14) (-1.842332e-23 -2.804706e-22 2.981427e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.37         	((4.669944e-02 9.284558e-06 1.261674e-22) (1.553891e-02 2.633810e-06 -2.210912e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470633e-21 -3.094193e-21 -6.686303e-14) (-1.845579e-23 -2.804659e-22 3.010308e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.38         	((4.669877e-02 9.128207e-06 1.261760e-22) (1.553874e-02 2.619668e-06 -2.210067e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470580e-21 -3.094145e-21 -6.853805e-14) (-1.848858e-23 -2.804613e-22 3.039064e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.39         	((4.669810e-02 8.972756e-06 1.261844e-22) (1.553857e-02 2.605319e-06 -2.209220e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470529e-21 -3.094097e-21 -7.029043e-14) (-1.852133e-23 -2.804567e-22 3.067693e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.4          	((4.669743e-02 8.817497e-06 1.261931e-22) (1.553840e-02 2.590804e-06 -2.208376e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470476e-21 -3.094048e-21 -7.193198e-14) (-1.855405e-23 -2.804522e-22 3.096190e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.41         	((4.669676e-02 8.658433e-06 1.262014e-22) (1.553823e-02 2.576055e-06 -2.207535e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470424e-21 -3.094000e-21 -7.353664e-14) (-1.858682e-23 -2.804476e-22 3.124553e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.42         	((4.669609e-02 8.505356e-06 1.262101e-22) (1.553806e-02 2.561153e-06 -2.206684e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470373e-21 -3.093952e-21 -7.507540e-14) (-1.861960e-23 -2.804430e-22 3.152781e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.43         	((4.669542e-02 8.330741e-06 1.262179e-22) (1.553789e-02 2.545897e-06 -2.205867e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470320e-21 -3.093902e-21 -7.679573e-14) (-1.865234e-23 -2.804383e-22 3.180871e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.44         	((4.669475e-02 8.181659e-06 1.262266e-22) (1.553772e-02 2.530547e-06 -2.205010e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470269e-21 -3.093854e-21 -7.830654e-14) (-1.868513e-23 -2.804338e-22 3.208821e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.45         	((4.669408e-02 8.013718e-06 1.262346e-22) (1.553755e-02 2.514950e-06 -2.204181e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470216e-21 -3.093805e-21 -7.982790e-14) (-1.871792e-23 -2.804291e-22 3.236629e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.46         	((4.669340e-02 7.833861e-06 1.262425e-22) (1.553738e-02 2.498989e-06 -2.203357e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470162e-21 -3.093753e-21 -8.148638e-14) (-1.875097e-23 -2.804245e-22 3.264292e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.47         	((4.669273e-02 7.669895e-06 1.262505e-22) (1.553721e-02 2.482766e-06 -2.202516e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470110e-21 -3.093704e-21 -8.312562e-14) (-1.878385e-23 -2.804199e-22 3.291809e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.48         	((4.669204e-02 7.481043e-06 1.262580e-22) (1.553704e-02 2.466139e-06 -2.201708e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470056e-21 -3.093652e-21 -8.476290e-14) (-1.881688e-23 -2.804153e-22 3.319175e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.49         	((4.669137e-02 7.306689e-06 1.262655e-22) (1.553687e-02 2.449208e-06 -2.200876e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.470004e-21 -3.093602e-21 -8.645552e-14) (-1.884987e-23 -2.804106e-22 3.346389e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.5          	((4.669069e-02 7.116773e-06 1.262727e-22) (1.553670e-02 2.431906e-06 -2.200080e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469951e-21 -3.093551e-21 -8.794127e-14) (-1.888267e-23 -2.804060e-22 3.373447e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.51         	((4.669002e-02 6.952430e-06 1.262809e-22) (1.553653e-02 2.414499e-06 -2.199229e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469898e-21 -3.093501e-21 -8.956166e-14) (-1.891577e-23 -2.804014e-22 3.400347e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.52         	((4.668935e-02 6.773339e-06 1.262886e-22) (1.553636e-02 2.396871e-06 -2.198409e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469845e-21 -3.093451e-21 -9.125366e-14) (-1.894867e-23 -2.803967e-22 3.427084e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.53         	((4.668868e-02 6.610027e-06 1.262966e-22) (1.553619e-02 2.379141e-06 -2.197554e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469793e-21 -3.093402e-21 -9.287855e-14) (-1.898179e-23 -2.803922e-22 3.453657e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.54         	((4.668800e-02 6.448681e-06 1.263052e-22) (1.553602e-02 2.361368e-06 -2.196703e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469741e-21 -3.093353e-21 -9.449157e-14) (-1.901477e-23 -2.803876e-22 3.480063e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.55         	((4.668733e-02 6.280811e-06 1.263134e-22) (1.553584e-02 2.343453e-06 -2.195855e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469688e-21 -3.093303e-21 -9.609717e-14) (-1.904791e-23 -2.803830e-22 3.506300e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.56         	((4.668665e-02 6.087686e-06 1.263205e-22) (1.553567e-02 2.325124e-06 -2.195051e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469635e-21 -3.093251e-21 -9.765534e-14) (-1.908094e-23 -2.803783e-22 3.532367e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.57         	((4.668598e-02 5.907788e-06 1.263279e-22) (1.553550e-02 2.306505e-06 -2.194217e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469582e-21 -3.093200e-21 -9.914082e-14) (-1.911415e-23 -2.803737e-22 3.558263e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.58         	((4.668530e-02 5.715404e-06 1.263350e-22) (1.553533e-02 2.287533e-06 -2.193407e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469529e-21 -3.093148e-21 -1.009139e-13) (-1.914723e-23 -2.803691e-22 3.583984e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.59         	((4.668463e-02 5.541996e-06 1.263428e-22) (1.553516e-02 2.268405e-06 -2.192560e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469476e-21 -3.093098e-21 -1.024772e-13) (-1.918047e-23 -2.803645e-22 3.609527e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.6          	((4.668396e-02 5.358181e-06 1.263502e-22) (1.553499e-02 2.249071e-06 -2.191743e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469423e-21 -3.093047e-21 -1.041117e-13) (-1.921338e-23 -2.803599e-22 3.634888e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.61         	((4.668327e-02 5.171303e-06 1.263577e-22) (1.553482e-02 2.229487e-06 -2.190910e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469369e-21 -3.092995e-21 -1.055803e-13) (-1.924685e-23 -2.803552e-22 3.660066e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.62         	((4.668260e-02 4.988090e-06 1.263654e-22) (1.553465e-02 2.209689e-06 -2.190071e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469316e-21 -3.092944e-21 -1.071403e-13) (-1.928031e-23 -2.803506e-22 3.685058e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.63         	((4.668193e-02 4.806253e-06 1.263725e-22) (1.553448e-02 2.189691e-06 -2.189249e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469264e-21 -3.092893e-21 -1.088725e-13) (-1.931314e-23 -2.803460e-22 3.709864e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.64         	((4.668125e-02 4.601590e-06 1.263793e-22) (1.553431e-02 2.169298e-06 -2.188461e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469210e-21 -3.092840e-21 -1.103248e-13) (-1.934611e-23 -2.803413e-22 3.734478e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.65         	((4.668058e-02 4.411115e-06 1.263865e-22) (1.553414e-02 2.148637e-06 -2.187630e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469157e-21 -3.092789e-21 -1.118889e-13) (-1.937957e-23 -2.803367e-22 3.758902e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.66         	((4.667991e-02 4.229695e-06 1.263937e-22) (1.553397e-02 2.127843e-06 -2.186806e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469105e-21 -3.092738e-21 -1.136045e-13) (-1.941238e-23 -2.803321e-22 3.783129e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.67         	((4.667924e-02 4.045170e-06 1.264013e-22) (1.553379e-02 2.106918e-06 -2.185975e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.469051e-21 -3.092687e-21 -1.151464e-13) (-1.944560e-23 -2.803275e-22 3.807156e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.68         	((4.667855e-02 3.849776e-06 1.264089e-22) (1.553362e-02 2.085730e-06 -2.185142e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468998e-21 -3.092634e-21 -1.166211e-13) (-1.947937e-23 -2.803229e-22 3.830983e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.69         	((4.667788e-02 3.654548e-06 1.264160e-22) (1.553345e-02 2.064265e-06 -2.184311e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468944e-21 -3.092582e-21 -1.182722e-13) (-1.951296e-23 -2.803183e-22 3.854609e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.7          	((4.667720e-02 3.461841e-06 1.264233e-22) (1.553328e-02 2.042580e-06 -2.183478e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468891e-21 -3.092530e-21 -1.197480e-13) (-1.954652e-23 -2.803136e-22 3.878029e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.71         	((4.667653e-02 3.265918e-06 1.264302e-22) (1.553311e-02 2.020651e-06 -2.182663e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468837e-21 -3.092478e-21 -1.213288e-13) (-1.957968e-23 -2.803090e-22 3.901242e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.72         	((4.667585e-02 3.078504e-06 1.264379e-22) (1.553294e-02 1.998586e-06 -2.181817e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468784e-21 -3.092426e-21 -1.228960e-13) (-1.961336e-23 -2.803044e-22 3.924244e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.73         	((4.667517e-02 2.897201e-06 1.264461e-22) (1.553277e-02 1.976459e-06 -2.180951e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468730e-21 -3.092375e-21 -1.244669e-13) (-1.964731e-23 -2.802999e-22 3.947034e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.74         	((4.667451e-02 2.706317e-06 1.264519e-22) (1.553260e-02 1.954117e-06 -2.180164e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468679e-21 -3.092324e-21 -1.261445e-13) (-1.967942e-23 -2.802952e-22 3.969608e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.75         	((4.667383e-02 2.496525e-06 1.264588e-22) (1.553243e-02 1.931423e-06 -2.179367e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468625e-21 -3.092270e-21 -1.274561e-13) (-1.971264e-23 -2.802906e-22 3.991965e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.76         	((4.667315e-02 2.284293e-06 1.264648e-22) (1.553226e-02 1.908320e-06 -2.178580e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468571e-21 -3.092216e-21 -1.292748e-13) (-1.974553e-23 -2.802859e-22 4.014106e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.77         	((4.667247e-02 2.073082e-06 1.264720e-22) (1.553208e-02 1.884861e-06 -2.177765e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468516e-21 -3.092162e-21 -1.306986e-13) (-1.977936e-23 -2.802813e-22 4.036025e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.78         	((4.667180e-02 1.871037e-06 1.264787e-22) (1.553191e-02 1.861197e-06 -2.176944e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468463e-21 -3.092109e-21 -1.321885e-13) (-1.981284e-23 -2.802766e-22 4.057721e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.79         	((4.667112e-02 1.678442e-06 1.264860e-22) (1.553174e-02 1.837471e-06 -2.176103e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468409e-21 -3.092057e-21 -1.339030e-13) (-1.984640e-23 -2.802720e-22 4.079189e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.8          	((4.667044e-02 1.478314e-06 1.264932e-22) (1.553157e-02 1.813565e-06 -2.175282e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468356e-21 -3.092004e-21 -1.351736e-13) (-1.987983e-23 -2.802674e-22 4.100426e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.81         	((4.666977e-02 1.280133e-06 1.265003e-22) (1.553140e-02 1.789495e-06 -2.174451e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468302e-21 -3.091952e-21 -1.367567e-13) (-1.991338e-23 -2.802628e-22 4.121431e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.82         	((4.666909e-02 1.086664e-06 1.265078e-22) (1.553123e-02 1.765292e-06 -2.173605e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468249e-21 -3.091899e-21 -1.383722e-13) (-1.994713e-23 -2.802582e-22 4.142203e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.83         	((4.666841e-02 8.891572e-07 1.265154e-22) (1.553106e-02 1.740958e-06 -2.172765e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468195e-21 -3.091847e-21 -1.397571e-13) (-1.998090e-23 -2.802536e-22 4.162739e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.84         	((4.666773e-02 6.771586e-07 1.265220e-22) (1.553088e-02 1.716299e-06 -2.171953e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468141e-21 -3.091793e-21 -1.413110e-13) (-2.001452e-23 -2.802490e-22 4.183036e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.85         	((4.666706e-02 4.707016e-07 1.265289e-22) (1.553071e-02 1.691387e-06 -2.171128e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468087e-21 -3.091739e-21 -1.427054e-13) (-2.004814e-23 -2.802444e-22 4.203095e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.86         	((4.666638e-02 2.848470e-07 1.265366e-22) (1.553054e-02 1.666462e-06 -2.170271e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.468034e-21 -3.091688e-21 -1.443522e-13) (-2.008179e-23 -2.802398e-22 4.222911e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.87         	((4.666570e-02 7.341601e-08 1.265435e-22) (1.553037e-02 1.641300e-06 -2.169459e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.467980e-21 -3.091634e-21 -1.457036e-13) (-2.011532e-23 -2.802352e-22 4.242482e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.88         	((4.666503e-02 -1.262379e-07 1.265505e-22) (1.553020e-02 1.615960e-06 -2.168623e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.467927e-21 -3.091581e-21 -1.472833e-13) (-2.014896e-23 -2.802306e-22 4.261806e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.89         	((4.666434e-02 -3.271945e-07 1.265583e-22) (1.553003e-02 1.590471e-06 -2.167765e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.467872e-21 -3.091528e-21 -1.486624e-13) (-2.018329e-23 -2.802260e-22 4.280881e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.9          	((4.666367e-02 -5.414933e-07 1.265649e-22) (1.552986e-02 1.564673e-06 -2.166952e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.467818e-21 -3.091474e-21 -1.501520e-13) (-2.021686e-23 -2.802214e-22 4.299706e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.91         	((4.666299e-02 -7.547749e-07 1.265715e-22) (1.552968e-02 1.538597e-06 -2.166137e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.467765e-21 -3.091420e-21 -1.516157e-13) (-2.025045e-23 -2.802168e-22 4.318278e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.92         	((4.666232e-02 -9.834950e-07 1.265775e-22) (1.552951e-02 1.512111e-06 -2.165345e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.467711e-21 -3.091365e-21 -1.531238e-13) (-2.028406e-23 -2.802121e-22 4.336595e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.93         	((4.666164e-02 -1.186288e-06 1.265845e-22) (1.552934e-02 1.485510e-06 -2.164505e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.467657e-21 -3.091311e-21 -1.547857e-13) (-2.031782e-23 -2.802075e-22 4.354656e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.94         	((4.666097e-02 -1.396226e-06 1.265915e-22) (1.552917e-02 1.458760e-06 -2.163682e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.467603e-21 -3.091258e-21 -1.560305e-13) (-2.035150e-23 -2.802029e-22 4.372454e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.95         	((4.666029e-02 -1.606595e-06 1.265986e-22) (1.552900e-02 1.431837e-06 -2.162853e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.467549e-21 -3.091204e-21 -1.574444e-13) (-2.038531e-23 -2.801983e-22 4.389989e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
39.96         	((4.665961e-02 -1.822693e-06 1.266050e-22) (1.552883e-02 1.404677e-06 -2.162038e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.467495e-21 -3.091150e-21 -1.588103e-13) (-2.041895e-23 -2.801937e-22 4.407261e-07) (0.000000e+00 0.000000e+00 0.000000e+00))
